Id,norm.WT_SeedCoat_1,norm.WT_SeedCoat_2,norm.WT_SeedCoat_3,norm.WT_SeedCoat_4,norm.T_SeedCoat_1,norm.T_SeedCoat_2,norm.T_SeedCoat_3,norm.T_SeedCoat_4
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064100.1,608,1881,1580,1708,690,858,2293,199
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064200.1,4,7,2,8,12,8,27,4
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064300.1,102,129,120,150,104,154,80,536
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064300.2,15,5,10,0,8,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064300.3,0,0,0,0,0,0,0,80
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064300.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064300.5,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064300.6,0,0,0,0,0,0,0,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064300.7,22,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064300.8,0,0,0,1,0,14,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064300.9,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064400.1,217,247,164,107,151,245,287,392
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064500.1,0,12,0,0,0,0,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064500.2,56,48,52,101,118,56,60,78
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064500.3,0,0,0,0,6,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064500.4,0,0,61,25,0,0,0,39
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064500.5,50,98,42,67,53,36,121,88
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064500.6,0,2,8,0,0,0,0,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064500.7,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064500.8,0,2,0,0,0,0,2,4
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064600.1,1431,1060,1408,1354,2109,1473,1122,930
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064600.2,56,26,12,0,0,9,13,84
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064700.1,155,135,406,143,278,195,149,16
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064700.2,209,270,298,505,401,276,451,229
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064800.1,75,18,60,8,0,126,43,15
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064800.2,910,1167,1157,1277,870,1555,1143,933
vigun.IT97K-499-35.gnm1.ann1.Vigun05g064900.1,78,96,78,61,123,49,78,60
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065000.1,0,0,0,0,5,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065100.1,31,14,0,0,0,0,0,55
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065100.10,60,27,1,1,0,28,1,75
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065100.2,0,0,0,0,0,0,0,10
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065100.3,0,0,0,0,0,0,0,11
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065100.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065100.5,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065100.6,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065100.7,31,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065100.8,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065100.9,0,2,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065200.1,0,0,0,0,0,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065300.1,277,272,345,341,326,184,391,299
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065300.2,37,53,32,41,0,5,39,17
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065500.1,12,0,0,0,0,0,0,23
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065600.1,302,290,185,198,55,300,242,183
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065700.1,22,24,2,0,0,10,1,20
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g065900.1,0,1,0,0,0,5,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g066000.1,393,167,59,78,4,240,95,48
vigun.IT97K-499-35.gnm1.ann1.Vigun05g066100.1,15,217,241,395,0,56,344,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g066200.1,7,0,0,0,0,0,0,16
vigun.IT97K-499-35.gnm1.ann1.Vigun05g066300.1,1,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g066400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g066500.1,268,5992,9069,14468,510,599,10559,42
vigun.IT97K-499-35.gnm1.ann1.Vigun05g066600.1,28,53,28,16,13,31,7,7
vigun.IT97K-499-35.gnm1.ann1.Vigun05g066700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g066800.1,4,0,0,0,0,0,0,9
vigun.IT97K-499-35.gnm1.ann1.Vigun05g066900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g067000.1,337,350,409,397,201,186,363,363
vigun.IT97K-499-35.gnm1.ann1.Vigun05g067100.1,434,397,355,320,549,416,345,306
vigun.IT97K-499-35.gnm1.ann1.Vigun05g067200.1,1342,2249,1927,2059,1338,1472,2030,716
vigun.IT97K-499-35.gnm1.ann1.Vigun05g067300.1,6,12,7,4,12,17,13,14
vigun.IT97K-499-35.gnm1.ann1.Vigun05g067400.1,1296,167,21,0,340,349,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g067500.1,61,80,61,49,64,20,87,2416
vigun.IT97K-499-35.gnm1.ann1.Vigun05g067600.1,830,422,535,473,581,475,536,882
vigun.IT97K-499-35.gnm1.ann1.Vigun05g067700.1,7,221,311,448,132,213,413,5
vigun.IT97K-499-35.gnm1.ann1.Vigun05g067800.1,10,16,12,9,9,7,11,6
vigun.IT97K-499-35.gnm1.ann1.Vigun05g067900.1,13,69,41,83,0,50,61,42
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068000.1,0,1,6,23,0,0,1,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068100.1,0,0,4,4,0,0,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068200.1,375,234,336,316,263,256,230,2086
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068300.1,4,64,57,83,0,2,219,7
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068400.1,0,7,10,1,0,6,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068500.1,8,83,224,382,4,64,148,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068600.1,201,320,243,179,168,243,300,519
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068600.2,274,111,73,102,54,69,120,97
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068700.1,0,0,0,10,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068700.2,4,0,2,3,9,3,2,1
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068800.1,91,257,138,90,75,137,188,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g068900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069000.1,7,2,4,0,14,7,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069100.1,1226,1069,1353,1258,1375,1489,1301,1782
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069200.1,7,15,13,0,34,26,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069300.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069300.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069300.4,19,57,32,12,40,41,7,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069400.1,7,1,7,0,0,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069500.1,4,19,8,2,14,11,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069600.1,0,7,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069600.2,7,0,0,2,1,5,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069600.3,0,7,5,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069700.1,3,0,0,0,0,0,0,12
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069800.1,0,0,2,0,0,0,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069800.2,5,5,4,7,0,0,1,7
vigun.IT97K-499-35.gnm1.ann1.Vigun05g069900.1,0,0,0,0,0,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070000.1,475,668,419,496,266,338,449,911
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070100.1,32,21,48,30,12,39,22,78
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070200.1,905,565,824,800,504,853,755,506
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070200.2,0,0,0,19,0,0,21,1132
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070300.1,195,118,264,150,124,101,73,204
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070400.1,1341,2341,1766,1942,689,1624,1909,3661
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070500.1,1384,2695,2170,2266,533,1229,2077,779
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070600.1,0,9,5,4,179,4,9,8
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070700.1,61,137,157,175,84,56,237,140
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g070900.1,507,624,472,487,112,292,534,472
vigun.IT97K-499-35.gnm1.ann1.Vigun05g071000.1,0,0,0,0,0,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun05g071100.1,0,0,0,0,0,0,0,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g071200.1,0,1,0,0,0,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun05g071500.1,0,0,0,0,0,0,0,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g071600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g071700.1,0,0,0,0,0,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun05g071800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g071900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072000.1,0,0,0,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072200.1,0,0,0,0,35,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072200.2,0,7,0,1,0,9,2,1
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072400.1,172,154,163,152,159,133,160,6
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072400.2,174,40,0,0,179,141,0,7
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072500.1,4961,3510,2915,3439,2252,4325,3302,3220
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072600.1,44,58,20,21,22,32,51,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072700.1,298,160,283,269,474,304,272,113
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072700.2,0,14,3,0,35,0,35,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072800.1,148,361,311,229,136,204,230,23
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072800.2,13,290,154,317,43,0,249,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072800.3,450,977,590,493,831,418,897,138
vigun.IT97K-499-35.gnm1.ann1.Vigun05g072900.1,55,64,58,60,68,34,43,325
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073000.1,0,0,0,0,0,0,0,6
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073100.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073100.3,0,0,0,0,0,0,0,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073100.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073200.1,67,224,1029,1207,173,105,1040,1
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073300.1,62,56,41,44,44,40,56,44
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073400.1,338,396,376,471,320,452,302,297
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073500.1,388,341,344,378,218,393,482,520
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073500.2,27,39,22,35,0,10,84,41
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073600.1,2,15,5,13,0,0,0,224
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073600.2,41,16,9,17,0,4,45,1301
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073700.1,374,675,698,753,686,857,1110,847
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073700.2,262,323,409,547,155,191,442,1044
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073700.3,356,826,765,819,731,427,961,973
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073800.1,21,115,72,48,165,0,96,295
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073800.2,95,5,0,17,0,63,9,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073900.1,41,33,28,26,0,67,21,216
vigun.IT97K-499-35.gnm1.ann1.Vigun05g073900.2,0,0,0,0,10,0,0,9
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074000.1,209,396,178,185,147,284,253,67
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074100.1,335,594,800,924,432,432,651,215
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074200.1,857,1134,944,1026,407,617,922,1774
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.1,13,0,3,17,0,0,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.10,0,0,9,8,19,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.11,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.12,0,0,38,40,0,0,21,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.13,0,53,0,0,0,0,10,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.14,35,0,0,0,16,0,85,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.15,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.16,0,0,0,0,0,18,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.17,0,53,0,0,0,11,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.2,0,0,0,0,0,11,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.3,0,0,61,47,21,33,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.5,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.6,40,38,23,29,66,0,0,13
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.7,63,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.8,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074300.9,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074400.1,25,45,23,41,16,31,21,342
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074500.1,43,65,78,42,17,37,61,8
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074500.2,338,319,180,325,370,381,206,173
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074500.3,0,344,374,328,37,263,386,110
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074500.4,0,3,0,4,0,14,34,3
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074500.5,213,333,256,247,0,199,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074600.1,800,1155,1441,1381,1376,878,1405,1441
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074600.2,1027,481,721,655,1395,1201,540,718
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074700.1,71,31,77,53,86,121,46,261
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074700.2,0,0,61,174,39,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074700.3,489,244,280,203,550,537,247,774
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074700.4,0,172,148,0,0,0,158,133
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074700.5,270,132,197,269,196,398,192,906
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074800.1,149,168,285,276,213,207,181,25
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074900.2,20,9,0,6,0,12,11,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g074900.3,0,0,3,0,25,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075000.1,83,13,11,4,3,3,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075100.1,0,0,0,0,0,0,0,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075200.1,5,0,0,0,0,0,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075300.1,0,0,0,0,0,0,0,5
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075400.1,56,32,36,31,61,66,19,34
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075500.1,17,20,10,12,7,18,17,19
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075600.1,1,0,3,1,2,3,4,2
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075700.2,6,10,24,1,12,10,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075700.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075800.1,2043,3080,3210,3863,1537,4098,3564,69
vigun.IT97K-499-35.gnm1.ann1.Vigun05g075900.1,1203,1085,1445,1561,917,1272,1378,881
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076000.1,17,40,33,7,0,0,0,7
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076000.2,371,292,145,111,490,415,182,294
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076100.1,417,543,611,871,912,313,523,150
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076200.1,300,744,696,647,468,647,1064,112
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076300.1,27,65,102,80,332,89,83,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076400.1,67,298,400,665,1121,178,995,4
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076500.1,1,3,26,23,46,0,9,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076700.1,37,73,70,58,35,44,45,67
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076800.1,107,53,93,153,226,381,172,41
vigun.IT97K-499-35.gnm1.ann1.Vigun05g076900.1,0,0,0,0,0,0,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077000.1,205,175,187,159,179,164,203,136
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077100.1,34,21,45,6,0,31,15,14
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077100.2,0,0,0,15,8,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077100.3,0,4,0,0,0,3,6,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077100.4,10,19,0,0,53,29,17,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077100.5,11,0,0,34,0,25,2,48
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077100.6,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077200.1,0,133,81,153,0,18,311,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077200.2,78,582,527,923,79,185,721,23
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077300.2,0,1,0,0,2,4,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077400.1,0,0,0,2,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077400.2,1,0,3,0,0,0,2,8
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077500.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077600.1,625,522,443,637,289,633,430,553
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077600.2,25,5,58,34,58,28,0,39
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077700.1,1401,1210,786,909,244,829,749,136
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077700.2,1276,1506,957,904,973,2250,1365,22
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077800.1,1217,894,707,929,826,1935,865,709
vigun.IT97K-499-35.gnm1.ann1.Vigun05g077900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078000.1,3,5,4,4,9,3,7,17
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078200.1,249,594,948,620,111,31,519,102
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078200.2,61,0,0,78,158,11,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078200.3,856,522,400,926,732,1208,658,1233
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078300.1,0,0,0,0,0,1,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078400.1,244,234,196,220,291,232,219,182
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078500.1,420,539,619,686,573,494,617,425
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078600.1,8394,2651,1342,1180,2515,16086,2604,5504
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078700.1,311,391,479,442,415,363,418,360
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078800.1,204,10,0,35,33,0,67,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078800.2,73,383,433,402,395,309,254,157
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078800.3,0,0,0,0,0,0,0,131
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078800.4,145,0,0,0,0,98,33,306
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078800.5,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078800.6,0,0,8,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g078900.1,220,1,0,0,132,0,1,115
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079000.1,552,340,309,175,247,485,245,1614
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079000.2,0,10,9,2,0,0,0,10
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079100.1,391,323,350,325,253,341,367,736
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079100.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079200.1,1462,1452,1993,2015,1683,1748,1956,1413
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079300.1,2,4,5,0,6,4,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079400.1,133,74,136,209,46,312,188,17
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079500.1,15,16,0,0,0,25,0,166
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079500.2,4,2,0,0,0,0,0,65
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079500.3,11,0,0,9,0,0,0,42
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079500.4,0,0,10,2,4,0,17,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079600.1,1082,881,871,992,628,911,1103,1955
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079700.1,10,41,9,2,10,28,2,4
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079700.2,241,238,104,121,174,119,171,220
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079700.3,376,106,149,159,536,280,103,468
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079700.4,89,140,65,0,0,159,148,35
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079800.1,343,1046,543,678,133,317,884,173
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079800.2,61,182,149,60,107,28,125,22
vigun.IT97K-499-35.gnm1.ann1.Vigun05g079900.1,0,1,4,2,1,0,1,1
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080000.1,841,854,636,764,648,785,695,1219
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080200.1,7,3,0,2,93,5,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080300.1,51,65,34,7,69,40,13,9
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080400.1,28,26,16,0,11,47,27,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080400.2,0,0,0,0,0,0,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080400.3,110,98,49,90,86,49,120,91
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080400.4,71,52,104,70,77,56,61,79
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080400.5,15,6,12,20,48,0,12,33
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080500.1,275,431,328,435,134,204,290,83
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080500.2,483,618,550,345,312,559,401,508
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080600.1,1,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080600.2,0,0,0,0,0,0,0,99
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080600.3,4,2,1,1,0,4,0,437
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080700.1,1136,884,850,779,910,1145,684,1315
vigun.IT97K-499-35.gnm1.ann1.Vigun05g080800.1,2643,2719,1923,1828,1578,2940,1971,1746
