Id,norm.WT_Embryo_1,norm.WT_Embryo_2,norm.WT_Embryo_3,norm.WT_Embryo_4,norm.T_Embryo_1,norm.T_Embryo_2,norm.T_Embryo_3,norm.T_Embryo_4
vigun.IT97K-499-35.gnm1.ann1.Vigun10g119800.4,84,346,152,160,290,189,250,190
vigun.IT97K-499-35.gnm1.ann1.Vigun10g119900.1,3,0,38,87,0,19,166,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g119900.2,306,328,987,1106,286,152,1841,1853
vigun.IT97K-499-35.gnm1.ann1.Vigun10g119900.3,11,8,100,27,40,0,86,183
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120000.1,33,7,47,34,25,14,14,13
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120000.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120100.1,3,3,5,8,11,1,11,3
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120200.1,86,74,58,54,90,105,57,50
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120400.1,2,0,2,1,3,1,5,4
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120500.1,0,0,0,0,0,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120600.1,28,22,81,34,34,19,104,42
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120700.1,9,2,12,2,12,2,60,5
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120800.1,6,2,9,2,12,3,19,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g120900.1,3,1,9,0,4,1,7,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121000.2,5,2,0,2,4,0,3,4
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121000.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121000.4,0,0,0,0,4,5,22,30
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121100.1,2,0,3,0,3,2,10,1
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121200.1,0,0,0,77,83,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121200.2,56,40,104,0,0,43,349,169
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121200.3,0,0,0,0,0,0,158,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121300.1,152,161,316,278,603,146,274,208
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121500.1,47,4,9,6,110,52,403,308
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121600.1,206,182,134,205,42,149,100,71
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121600.2,4,0,0,0,0,0,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121600.3,2,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121600.4,20,0,0,0,43,10,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121600.5,73,55,39,44,9,36,19,45
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121600.6,13,15,19,2,4,10,0,12
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121700.1,1776,1981,2069,1945,1972,2136,2877,2779
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121800.1,879,1316,1361,1469,557,1165,705,723
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121900.1,104,0,6,22,0,39,0,26
vigun.IT97K-499-35.gnm1.ann1.Vigun10g121900.2,160,71,164,195,100,90,101,136
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122000.1,1206,1288,1345,1714,1693,647,792,925
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122100.1,3,0,3,82,109,60,5,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122200.1,0,0,0,2,14,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122300.1,0,0,0,0,4,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122500.1,0,0,0,0,16,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122500.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122600.1,34,13,10,6,52,29,12,9
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122700.1,413,289,442,390,358,285,555,471
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122800.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122800.3,0,0,0,0,0,0,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122900.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g122900.3,0,0,2,1,1,0,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123000.1,5,2,7,4,4,0,3,3
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123100.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123300.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123300.3,0,1,0,0,0,0,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123300.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123400.2,9,7,9,6,7,9,15,4
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123500.1,66,74,35,63,140,63,47,40
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123500.2,388,159,179,219,244,242,292,397
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123600.1,36,23,19,13,91,76,160,123
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123700.1,210,349,252,206,473,421,621,511
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123800.1,68,48,41,25,22,49,21,51
vigun.IT97K-499-35.gnm1.ann1.Vigun10g123900.1,109,125,65,63,59,72,59,50
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124000.1,8,3,10,2,6,3,5,9
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124100.1,114,45,49,0,92,0,32,59
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124100.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124100.3,9,0,0,64,0,52,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124100.4,0,55,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124100.5,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124100.6,22,0,10,0,0,0,7,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124200.1,20,21,11,19,0,20,45,20
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124200.2,772,749,941,1094,592,651,563,734
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124300.1,278,1772,1024,755,249,465,204,136
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124400.1,1742,989,1310,1349,867,851,652,1030
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124500.1,1303,1676,2706,3525,1254,1899,2575,2831
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124600.1,0,0,13,15,4,0,5,22
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124600.2,29,64,50,52,143,66,14,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124600.3,0,0,0,24,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124700.1,0,0,0,0,0,4,0,7
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124700.2,2,3,4,28,38,0,6,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124800.1,1,1,2,4,7,3,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g124900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125000.1,90,325,225,155,141,319,65,97
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125100.1,722,1812,1527,1411,656,2323,514,666
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125200.1,3285,4065,3721,2417,1566,5345,792,1025
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125300.1,964,1509,1761,1182,456,2571,309,471
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125400.1,2,2,12,35,5,12,8,31
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125500.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125700.2,1,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125800.1,6,12,3,5,243,406,983,623
vigun.IT97K-499-35.gnm1.ann1.Vigun10g125900.1,6,4,0,8,9,6,4,8
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126000.1,0,0,0,0,7,4,2,3
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126100.1,271,315,76,127,0,82,0,57
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126100.2,311,51,402,309,226,147,89,92
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126200.1,0,0,0,0,0,0,2,7
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126200.2,17,6,5,8,5,19,0,4
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126300.10,0,0,0,0,31,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126300.2,10,0,7,0,0,10,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126300.3,0,0,0,0,17,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126300.4,0,0,15,0,35,0,13,38
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126300.5,0,0,3,19,0,0,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126300.6,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126300.7,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126300.8,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126300.9,0,15,0,11,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126500.1,85,129,83,98,16,206,47,63
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126500.2,21,8,23,6,63,3,0,32
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126500.3,70,106,69,93,145,145,66,62
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126500.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126600.1,9,61,61,77,208,95,67,53
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126700.1,10,20,11,25,20,20,7,9
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126800.1,3601,2429,2265,2199,1580,1680,1777,1338
vigun.IT97K-499-35.gnm1.ann1.Vigun10g126900.1,485,840,420,391,491,751,470,464
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127100.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127200.1,619,337,433,806,420,396,350,297
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127300.1,0,1,0,0,41,19,71,20
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127500.1,88,1419,5229,10329,225,635,4134,4382
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127500.2,0,5,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127600.1,6,37,35,12,23,73,18,12
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127700.1,4,1,5,4,0,1,17,16
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127800.1,1006,441,1203,828,263,1045,488,556
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127800.2,617,1111,919,1220,1144,567,610,591
vigun.IT97K-499-35.gnm1.ann1.Vigun10g127900.1,771,1080,1205,1179,968,1236,620,1006
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128000.1,20,18,12,15,33,24,37,51
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128000.2,243,151,188,384,78,398,327,295
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128000.3,88,254,150,0,232,133,207,139
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128100.1,108,95,38,24,115,51,67,43
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128100.2,44,53,16,16,60,25,12,5
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128200.1,290,568,598,529,475,864,526,579
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128300.1,439,310,248,202,213,329,187,225
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128400.1,637,1573,881,835,451,422,362,224
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128500.1,18,34,32,16,22,15,28,15
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128600.1,10,10,6,11,13,0,6,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128600.2,108,73,77,54,72,46,90,98
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128900.1,38,23,53,57,0,40,75,20
vigun.IT97K-499-35.gnm1.ann1.Vigun10g128900.2,239,330,266,281,264,201,216,308
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129000.1,30,105,134,84,81,60,142,94
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129100.1,457,544,631,608,493,671,829,766
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129200.1,0,0,0,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129300.1,44,81,114,82,80,96,167,78
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129300.2,22,0,41,0,0,20,16,15
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129300.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129300.4,246,217,170,292,176,330,285,380
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129500.1,2,0,0,16,0,9,3,4
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129500.2,66,89,65,15,46,93,46,26
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129600.1,89,65,127,86,110,60,98,62
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129700.1,12,22,9,7,30,0,20,18
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129800.1,277,156,345,282,339,170,707,426
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129800.2,34,0,0,0,0,0,22,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g129900.1,243,332,746,890,253,354,901,811
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130000.1,6,1,1,0,0,1,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130100.1,6,15,29,68,0,0,38,24
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130100.2,0,0,0,0,6,8,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130200.1,5324,5107,4300,4013,3252,5766,3102,2942
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130300.1,40,5,7,22,10,28,34,31
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130400.1,7782,7375,6138,6034,5450,10814,3306,2584
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130500.1,124,65,60,84,95,93,105,51
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130600.1,202,196,251,254,208,217,218,212
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130600.2,35,17,42,28,7,29,0,32
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130600.3,128,141,115,136,122,85,156,119
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130700.1,352,237,255,553,511,266,283,281
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130800.1,572,611,496,455,570,919,1528,1396
vigun.IT97K-499-35.gnm1.ann1.Vigun10g130900.1,901,452,774,1164,259,1222,396,380
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131000.1,1418,75,1318,886,270,594,1806,1218
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131000.2,1789,1995,2201,2145,2231,1262,1221,2088
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131100.1,229,534,475,559,1084,329,903,797
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131100.2,35,85,115,82,454,87,108,94
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131100.3,23,42,54,51,116,15,64,63
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131200.1,228,6,161,194,60,138,151,298
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131200.2,3,0,20,0,0,0,0,9
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131200.3,380,201,230,180,271,148,104,372
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131300.1,256,46,121,115,75,208,44,105
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131400.1,51,9,26,23,27,35,14,7
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131500.1,7,35,49,92,121,54,196,225
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131500.2,1,3,2,10,28,0,72,54
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131600.1,169,110,140,105,139,106,283,205
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131700.1,4,12,0,0,0,0,10,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131700.2,707,669,680,745,412,431,438,460
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131700.3,44,49,42,5,68,29,14,40
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131800.1,454,43,187,152,191,172,71,335
vigun.IT97K-499-35.gnm1.ann1.Vigun10g131900.1,3,6,2,0,6,5,1,5
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132000.1,67,159,114,84,97,106,44,18
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132100.1,1,0,11,61,61,4,23,40
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132100.2,5,19,0,0,15,4,8,3
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132100.3,14,12,14,42,3,7,21,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132100.4,1,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132100.5,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132200.2,0,1,0,0,0,1,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132300.1,12,63,810,2062,51,112,725,955
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132400.1,22,46,58,73,33,18,22,23
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132500.1,2,22,125,304,6,21,150,240
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132600.1,394,435,541,542,251,225,340,440
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132800.1,660,686,636,640,422,683,745,625
vigun.IT97K-499-35.gnm1.ann1.Vigun10g132900.1,16,121,140,298,32,81,338,545
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133000.1,27,84,292,510,26,109,521,790
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133100.1,892,383,753,756,318,598,931,912
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133100.2,10,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133100.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133100.4,173,221,211,162,369,98,143,66
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133200.1,779,656,860,707,561,396,829,577
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133300.1,30,39,10,23,6,41,32,12
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133400.1,975,1202,973,1124,1286,922,3179,2026
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133500.1,14,21,5,17,14,10,19,35
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133500.2,409,579,540,478,443,475,357,452
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133500.3,4,0,3,6,0,5,0,7
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133500.4,25,38,20,44,23,79,50,66
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133600.1,1775,1220,1179,1103,950,1399,816,790
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133700.1,447,236,373,350,221,226,241,298
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133900.1,71,123,307,179,583,192,392,348
vigun.IT97K-499-35.gnm1.ann1.Vigun10g133900.2,148,259,140,234,559,105,580,437
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134000.1,129,151,274,301,259,160,594,544
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134000.2,0,0,0,0,5,0,5,1
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134000.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134000.4,22,0,77,8,3,0,55,28
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134300.1,196,68,90,94,280,174,25,66
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134400.1,217,417,251,251,420,232,219,183
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134500.1,0,0,0,0,1,0,6,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134700.1,408,106,136,125,98,269,154,144
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134800.1,150,207,248,218,262,170,123,74
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g134900.2,1,0,2,2,3,0,10,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135000.1,6,0,0,0,0,1,3,11
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135200.1,0,0,0,0,1,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135500.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135700.1,0,0,0,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g135900.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136000.2,1,0,1,1,3,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136100.2,0,0,0,0,1,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136100.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136200.1,2,4,4,13,11,1,8,8
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136300.1,0,2,1,1,0,1,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136500.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136600.1,2,2,13,23,10,0,15,3
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g136900.1,1,0,1,8,11,0,3,1
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137000.1,0,5,0,0,3,1,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137000.2,1,0,2,6,0,0,8,4
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137200.1,0,1,0,8,0,1,2,4
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137400.1,424,193,320,201,529,458,303,830
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137500.1,29,30,18,18,44,15,20,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137500.2,27,0,3,0,9,15,0,7
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137500.3,0,0,14,7,0,0,0,9
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137600.1,7,9,10,5,38,0,14,4
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137700.1,3,0,1,1,4,0,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137800.1,648,266,879,668,502,273,1905,782
vigun.IT97K-499-35.gnm1.ann1.Vigun10g137900.1,1,0,0,1,2,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun10g138000.1,0,2,0,5,8,0,6,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g138100.1,0,0,0,0,1,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun10g138200.1,0,0,0,0,0,0,0,0
